Toothbrush ID,Village ID,Date,Number of Times Brushed,Total Time Brushed (s)
toothbrush4,village2,2023-05-03,0,0
toothbrush4,village2,2023-05-04,2,133
toothbrush4,village2,2023-05-05,1,106
toothbrush4,village2,2023-05-06,0,0
toothbrush4,village2,2023-05-07,1,115
toothbrush4,village2,2023-05-08,1,43
toothbrush4,village2,2023-05-09,2,167
toothbrush4,village2,2023-05-10,1,78
toothbrush4,village2,2023-05-11,2,125
toothbrush4,village2,2023-05-12,2,131
toothbrush4,village2,2023-05-13,2,156
toothbrush4,village2,2023-05-14,0,0
toothbrush4,village2,2023-05-15,2,78
toothbrush4,village2,2023-05-16,2,132
toothbrush4,village2,2023-05-17,1,110
toothbrush4,village2,2023-05-18,0,0
toothbrush4,village2,2023-05-19,2,90
toothbrush4,village2,2023-05-20,2,146
toothbrush4,village2,2023-05-21,0,0
toothbrush4,village2,2023-05-22,2,188
toothbrush4,village2,2023-05-23,0,0
toothbrush4,village2,2023-05-24,1,110
toothbrush4,village2,2023-05-25,1,51
toothbrush4,village2,2023-05-26,0,0
toothbrush4,village2,2023-05-27,1,120
toothbrush4,village2,2023-05-28,0,0
toothbrush4,village2,2023-05-29,2,169
toothbrush4,village2,2023-05-30,2,143
toothbrush4,village2,2023-05-31,0,0
toothbrush4,village2,2023-06-01,0,0
toothbrush4,village2,2023-06-02,2,216
toothbrush4,village2,2023-06-03,1,58
toothbrush4,village2,2023-06-04,2,97
toothbrush4,village2,2023-06-05,1,38
toothbrush4,village2,2023-06-06,0,0
toothbrush4,village2,2023-06-07,1,104
toothbrush4,village2,2023-06-08,2,160
toothbrush4,village2,2023-06-09,2,124
toothbrush4,village2,2023-06-10,2,136
toothbrush4,village2,2023-06-11,1,108
toothbrush4,village2,2023-06-12,1,38
toothbrush4,village2,2023-06-13,1,38
toothbrush4,village2,2023-06-14,1,80
toothbrush4,village2,2023-06-15,1,88
toothbrush4,village2,2023-06-16,1,73
toothbrush4,village2,2023-06-17,0,0
toothbrush4,village2,2023-06-18,1,87
toothbrush4,village2,2023-06-19,1,71
toothbrush4,village2,2023-06-20,2,140
toothbrush4,village2,2023-06-21,1,115
toothbrush4,village2,2023-06-22,2,139
toothbrush4,village2,2023-06-23,2,128
toothbrush4,village2,2023-06-24,1,82
toothbrush4,village2,2023-06-25,1,32
toothbrush4,village2,2023-06-26,2,219
toothbrush4,village2,2023-06-27,0,0
toothbrush4,village2,2023-06-28,1,71
toothbrush4,village2,2023-06-29,2,125
toothbrush5,village2,2023-01-01,2,199
toothbrush5,village2,2023-01-02,0,0
toothbrush5,village2,2023-01-03,1,49
toothbrush5,village2,2023-01-04,1,106
toothbrush5,village2,2023-01-05,1,59
toothbrush5,village2,2023-01-06,1,77
toothbrush5,village2,2023-01-07,1,90
toothbrush5,village2,2023-01-08,1,116
toothbrush5,village2,2023-01-09,0,0
toothbrush5,village2,2023-01-10,0,0
toothbrush5,village2,2023-01-11,1,87
toothbrush5,village2,2023-01-12,2,171
toothbrush5,village2,2023-01-13,0,0
toothbrush5,village2,2023-01-14,0,0
toothbrush5,village2,2023-01-15,2,174
toothbrush5,village2,2023-01-16,2,206
toothbrush5,village2,2023-01-17,0,0
toothbrush5,village2,2023-01-18,0,0
toothbrush5,village2,2023-01-19,2,211
toothbrush5,village2,2023-01-20,2,160
toothbrush5,village2,2023-01-21,0,0
toothbrush5,village2,2023-01-22,1,57
toothbrush5,village2,2023-01-23,1,78
toothbrush5,village2,2023-01-24,2,181
toothbrush5,village2,2023-01-25,1,37
toothbrush5,village2,2023-01-26,1,67
toothbrush5,village2,2023-01-27,0,0
toothbrush5,village2,2023-01-28,1,108
toothbrush5,village2,2023-01-29,2,127
toothbrush5,village2,2023-01-30,0,0
toothbrush5,village2,2023-01-31,1,69
toothbrush5,village2,2023-02-01,2,178
toothbrush5,village2,2023-02-02,0,0
toothbrush5,village2,2023-02-03,0,0
toothbrush5,village2,2023-02-04,1,61
toothbrush5,village2,2023-02-05,2,97
toothbrush5,village2,2023-02-06,2,147
toothbrush5,village2,2023-02-07,2,113
toothbrush5,village2,2023-02-08,0,0
toothbrush5,village2,2023-02-09,0,0
toothbrush5,village2,2023-02-10,2,180
toothbrush5,village2,2023-02-11,0,0
toothbrush5,village2,2023-02-12,0,0
toothbrush5,village2,2023-02-13,1,64
toothbrush5,village2,2023-02-14,2,209
toothbrush5,village2,2023-02-15,1,104
toothbrush5,village2,2023-02-16,0,0
toothbrush5,village2,2023-02-17,1,80
toothbrush5,village2,2023-02-18,2,196
toothbrush5,village2,2023-02-19,1,119
toothbrush5,village2,2023-02-20,2,215
toothbrush5,village2,2023-02-21,0,0
toothbrush5,village2,2023-02-22,2,117
toothbrush5,village2,2023-02-23,0,0
toothbrush5,village2,2023-02-24,1,40
toothbrush5,village2,2023-02-25,2,193
toothbrush5,village2,2023-02-26,2,193
toothbrush5,village2,2023-02-27,1,37
toothbrush5,village2,2023-02-28,1,43
toothbrush5,village2,2023-03-01,2,184
toothbrush5,village2,2023-03-02,2,172
toothbrush5,village2,2023-03-03,0,0
toothbrush5,village2,2023-03-04,1,59
toothbrush5,village2,2023-03-05,0,0
toothbrush5,village2,2023-03-06,1,48
toothbrush5,village2,2023-03-07,2,226
toothbrush5,village2,2023-03-08,1,60
toothbrush5,village2,2023-03-09,2,173
toothbrush5,village2,2023-03-10,1,51
toothbrush5,village2,2023-03-11,2,194
toothbrush5,village2,2023-03-12,1,88
toothbrush5,village2,2023-03-13,2,152
toothbrush5,village2,2023-03-14,0,0
toothbrush5,village2,2023-03-15,2,135
toothbrush5,village2,2023-03-16,0,0
toothbrush5,village2,2023-03-17,2,80
toothbrush5,village2,2023-03-18,0,0
toothbrush5,village2,2023-03-19,0,0
toothbrush5,village2,2023-03-20,1,87
toothbrush5,village2,2023-03-21,1,99
toothbrush5,village2,2023-03-22,0,0
toothbrush5,village2,2023-03-23,2,214
toothbrush5,village2,2023-03-24,2,131
toothbrush5,village2,2023-03-25,0,0
toothbrush5,village2,2023-03-26,1,116
toothbrush5,village2,2023-03-27,1,81
toothbrush5,village2,2023-03-28,1,71
toothbrush5,village2,2023-03-29,1,35
toothbrush5,village2,2023-03-30,1,83
toothbrush5,village2,2023-03-31,2,167
toothbrush5,village2,2023-04-01,2,152
toothbrush5,village2,2023-04-02,1,67
toothbrush5,village2,2023-04-03,2,104
toothbrush5,village2,2023-04-04,2,95
toothbrush5,village2,2023-04-05,1,43
toothbrush5,village2,2023-04-06,1,33
toothbrush5,village2,2023-04-07,1,103
toothbrush5,village2,2023-04-08,2,139
toothbrush5,village2,2023-04-09,0,0
toothbrush5,village2,2023-04-10,1,48
toothbrush5,village2,2023-04-11,0,0
toothbrush5,village2,2023-04-12,0,0
toothbrush5,village2,2023-04-13,2,202
toothbrush5,village2,2023-04-14,0,0
toothbrush5,village2,2023-04-15,2,208
toothbrush5,village2,2023-04-16,2,182
toothbrush5,village2,2023-04-17,2,196
toothbrush5,village2,2023-04-18,0,0
toothbrush5,village2,2023-04-19,1,90
toothbrush5,village2,2023-04-20,1,104
toothbrush5,village2,2023-04-21,1,54
toothbrush5,village2,2023-04-22,1,37
toothbrush5,village2,2023-04-23,1,51
toothbrush5,village2,2023-04-24,1,40
toothbrush5,village2,2023-04-25,1,81
toothbrush5,village2,2023-04-26,0,0
toothbrush5,village2,2023-04-27,1,94
toothbrush5,village2,2023-04-28,2,101
toothbrush5,village2,2023-04-29,2,129
toothbrush5,village2,2023-04-30,0,0
toothbrush5,village2,2023-05-01,0,0
toothbrush5,village2,2023-05-02,1,111
toothbrush5,village2,2023-05-03,2,93
toothbrush5,village2,2023-05-04,0,0
toothbrush5,village2,2023-05-05,2,149
toothbrush5,village2,2023-05-06,2,213
toothbrush5,village2,2023-05-07,0,0
toothbrush5,village2,2023-05-08,1,73
toothbrush5,village2,2023-05-09,0,0
toothbrush5,village2,2023-05-10,1,55
toothbrush5,village2,2023-05-11,2,195
toothbrush5,village2,2023-05-12,1,55
toothbrush5,village2,2023-05-13,1,61
toothbrush5,village2,2023-05-14,2,164
toothbrush5,village2,2023-05-15,0,0
toothbrush5,village2,2023-05-16,0,0
toothbrush5,village2,2023-05-17,0,0
toothbrush5,village2,2023-05-18,0,0
toothbrush5,village2,2023-05-19,1,62
toothbrush5,village2,2023-05-20,0,0
toothbrush5,village2,2023-05-21,1,67
toothbrush5,village2,2023-05-22,1,41
toothbrush5,village2,2023-05-23,1,30
toothbrush5,village2,2023-05-24,1,50
toothbrush5,village2,2023-05-25,1,71
toothbrush5,village2,2023-05-26,2,136
toothbrush5,village2,2023-05-27,1,107
toothbrush5,village2,2023-05-28,0,0
toothbrush5,village2,2023-05-29,2,100
toothbrush5,village2,2023-05-30,2,136
toothbrush5,village2,2023-05-31,2,157
toothbrush5,village2,2023-06-01,2,178
toothbrush5,village2,2023-06-02,1,116
toothbrush5,village2,2023-06-03,2,138
toothbrush5,village2,2023-06-04,1,69
toothbrush5,village2,2023-06-05,1,114
toothbrush5,village2,2023-06-06,1,35
toothbrush5,village2,2023-06-07,2,145
toothbrush5,village2,2023-06-08,1,91
toothbrush5,village2,2023-06-09,0,0
toothbrush5,village2,2023-06-10,2,151
toothbrush5,village2,2023-06-11,2,170
toothbrush5,village2,2023-06-12,1,91
toothbrush5,village2,2023-06-13,0,0
toothbrush5,village2,2023-06-14,0,0
toothbrush5,village2,2023-06-15,2,98
toothbrush5,village2,2023-06-16,2,119
toothbrush5,village2,2023-06-17,2,197
toothbrush5,village2,2023-06-18,0,0
toothbrush5,village2,2023-06-19,1,54
toothbrush5,village2,2023-06-20,2,64
toothbrush5,village2,2023-06-21,2,104
toothbrush5,village2,2023-06-22,2,86
toothbrush5,village2,2023-06-23,2,106
toothbrush5,village2,2023-06-24,0,0
toothbrush5,village2,2023-06-25,1,64
toothbrush5,village2,2023-06-26,1,103
toothbrush5,village2,2023-06-27,1,118
toothbrush5,village2,2023-06-28,2,215
toothbrush5,village2,2023-06-29,1,64
toothbrush6,village2,2023-01-01,0,0
toothbrush6,village2,2023-01-02,1,31
toothbrush6,village2,2023-01-03,1,77
toothbrush6,village2,2023-01-04,1,43
toothbrush6,village2,2023-01-05,0,0
toothbrush6,village2,2023-01-06,0,0
toothbrush6,village2,2023-01-07,2,118
toothbrush6,village2,2023-01-08,2,98
toothbrush6,village2,2023-01-09,0,0
toothbrush6,village2,2023-01-10,1,80
toothbrush6,village2,2023-01-11,0,0
toothbrush6,village2,2023-01-12,0,0
toothbrush6,village2,2023-01-13,1,63
toothbrush6,village2,2023-01-14,2,170
toothbrush6,village2,2023-01-15,2,201
toothbrush6,village2,2023-01-16,1,58
toothbrush6,village2,2023-01-17,0,0
toothbrush6,village2,2023-01-18,2,100
toothbrush6,village2,2023-01-19,1,99
toothbrush6,village2,2023-01-20,0,0
toothbrush6,village2,2023-01-21,0,0
toothbrush6,village2,2023-01-22,0,0
toothbrush6,village2,2023-01-23,2,134
toothbrush6,village2,2023-01-24,2,201
toothbrush6,village2,2023-01-25,2,196
toothbrush6,village2,2023-01-26,1,64
toothbrush6,village2,2023-01-27,1,69
toothbrush6,village2,2023-01-28,0,0
toothbrush6,village2,2023-01-29,1,78
toothbrush6,village2,2023-01-30,0,0
toothbrush6,village2,2023-01-31,0,0
toothbrush6,village2,2023-02-01,1,112
toothbrush6,village2,2023-02-02,2,137
toothbrush6,village2,2023-02-03,2,139
toothbrush6,village2,2023-02-04,0,0
toothbrush6,village2,2023-02-05,2,153
toothbrush6,village2,2023-02-06,1,114
toothbrush6,village2,2023-02-07,1,99
toothbrush6,village2,2023-02-08,1,37
toothbrush6,village2,2023-02-09,2,129
toothbrush6,village2,2023-02-10,1,88
toothbrush6,village2,2023-02-11,0,0
toothbrush6,village2,2023-02-12,2,104
toothbrush6,village2,2023-02-13,0,0
toothbrush6,village2,2023-02-14,1,111
toothbrush6,village2,2023-02-15,1,34
toothbrush6,village2,2023-02-16,1,56
toothbrush6,village2,2023-02-17,1,50
toothbrush6,village2,2023-02-18,1,101
toothbrush6,village2,2023-02-19,0,0
toothbrush6,village2,2023-02-20,2,211
toothbrush6,village2,2023-02-21,2,151
toothbrush6,village2,2023-02-22,2,122
toothbrush6,village2,2023-02-23,0,0
toothbrush6,village2,2023-02-24,2,111
toothbrush6,village2,2023-02-25,2,171
toothbrush6,village2,2023-02-26,0,0
toothbrush6,village2,2023-02-27,1,88
toothbrush6,village2,2023-02-28,1,42
toothbrush6,village2,2023-03-01,1,119
toothbrush6,village2,2023-03-02,1,35
toothbrush6,village2,2023-03-03,0,0
toothbrush6,village2,2023-03-04,0,0
toothbrush6,village2,2023-03-05,2,111
toothbrush6,village2,2023-03-06,1,113
toothbrush6,village2,2023-03-07,2,175
toothbrush6,village2,2023-03-08,1,60
toothbrush6,village2,2023-03-09,0,0
toothbrush6,village2,2023-03-10,1,41
toothbrush6,village2,2023-03-11,1,94
toothbrush6,village2,2023-03-12,2,172
toothbrush6,village2,2023-03-13,0,0
toothbrush6,village2,2023-03-14,1,54
toothbrush6,village2,2023-03-15,1,78
toothbrush6,village2,2023-03-16,0,0
toothbrush6,village2,2023-03-17,0,0
toothbrush6,village2,2023-03-18,1,42
toothbrush6,village2,2023-03-19,2,143
toothbrush6,village2,2023-03-20,1,107
toothbrush6,village2,2023-03-21,2,164
toothbrush6,village2,2023-03-22,0,0
toothbrush6,village2,2023-03-23,0,0
toothbrush6,village2,2023-03-24,1,82
toothbrush6,village2,2023-03-25,1,78
toothbrush6,village2,2023-03-26,1,49
toothbrush6,village2,2023-03-27,0,0
toothbrush6,village2,2023-03-28,1,76
toothbrush6,village2,2023-03-29,0,0
toothbrush6,village2,2023-03-30,0,0
toothbrush6,village2,2023-03-31,0,0
toothbrush6,village2,2023-04-01,0,0
toothbrush6,village2,2023-04-02,2,187
toothbrush6,village2,2023-04-03,2,162
toothbrush6,village2,2023-04-04,1,119
toothbrush6,village2,2023-04-05,0,0
toothbrush6,village2,2023-04-06,1,32
toothbrush6,village2,2023-04-07,2,144
toothbrush6,village2,2023-04-08,1,73
toothbrush6,village2,2023-04-09,2,219
toothbrush6,village2,2023-04-10,1,63
toothbrush6,village2,2023-04-11,0,0
toothbrush6,village2,2023-04-12,0,0
toothbrush6,village2,2023-04-13,1,40
toothbrush6,village2,2023-04-14,0,0
toothbrush6,village2,2023-04-15,2,166
toothbrush6,village2,2023-04-16,0,0
toothbrush6,village2,2023-04-17,0,0
toothbrush6,village2,2023-04-18,0,0
toothbrush6,village2,2023-04-19,1,60
toothbrush6,village2,2023-04-20,1,63
toothbrush6,village2,2023-04-21,0,0
toothbrush6,village2,2023-04-22,0,0
toothbrush6,village2,2023-04-23,2,138
toothbrush6,village2,2023-04-24,1,80
toothbrush6,village2,2023-04-25,1,99
toothbrush6,village2,2023-04-26,2,136
toothbrush6,village2,2023-04-27,0,0
toothbrush6,village2,2023-04-28,1,52
toothbrush6,village2,2023-04-29,0,0
toothbrush6,village2,2023-04-30,2,147
toothbrush6,village2,2023-05-01,2,162
toothbrush6,village2,2023-05-02,0,0
toothbrush6,village2,2023-05-03,2,134
toothbrush6,village2,2023-05-04,2,113
toothbrush6,village2,2023-05-05,2,166
toothbrush6,village2,2023-05-06,0,0
toothbrush6,village2,2023-05-07,1,69
toothbrush6,village2,2023-05-08,0,0
toothbrush6,village2,2023-05-09,0,0
toothbrush6,village2,2023-05-10,2,230
toothbrush6,village2,2023-05-11,2,213
toothbrush6,village2,2023-05-12,0,0
toothbrush6,village2,2023-05-13,1,46
toothbrush6,village2,2023-05-14,0,0
toothbrush6,village2,2023-05-15,2,136
toothbrush6,village2,2023-05-16,0,0
toothbrush6,village2,2023-05-17,1,71
toothbrush6,village2,2023-05-18,1,104
toothbrush6,village2,2023-05-19,1,49
toothbrush6,village2,2023-05-20,2,82
toothbrush6,village2,2023-05-21,0,0
toothbrush6,village2,2023-05-22,0,0
toothbrush6,village2,2023-05-23,2,114
toothbrush6,village2,2023-05-24,0,0
toothbrush6,village2,2023-05-25,2,117
toothbrush6,village2,2023-05-26,1,81
toothbrush6,village2,2023-05-27,0,0
toothbrush6,village2,2023-05-28,2,125
toothbrush6,village2,2023-05-29,1,120
toothbrush6,village2,2023-05-30,0,0
toothbrush6,village2,2023-05-31,1,56
toothbrush6,village2,2023-06-01,0,0
toothbrush6,village2,2023-06-02,0,0
toothbrush6,village2,2023-06-03,1,86
toothbrush6,village2,2023-06-04,1,118
toothbrush6,village2,2023-06-05,0,0
toothbrush6,village2,2023-06-06,0,0
toothbrush6,village2,2023-06-07,1,63
toothbrush6,village2,2023-06-08,2,188
toothbrush6,village2,2023-06-09,2,187
toothbrush6,village2,2023-06-10,1,60
toothbrush6,village2,2023-06-11,2,198
toothbrush6,village2,2023-06-12,2,99
toothbrush6,village2,2023-06-13,2,219
toothbrush6,village2,2023-06-14,2,159
toothbrush6,village2,2023-06-15,1,54
toothbrush6,village2,2023-06-16,2,139
toothbrush6,village2,2023-06-17,1,74
toothbrush6,village2,2023-06-18,1,89
toothbrush6,village2,2023-06-19,1,111
toothbrush6,village2,2023-06-20,1,77
toothbrush6,village2,2023-06-21,1,55
toothbrush6,village2,2023-06-22,0,0
toothbrush6,village2,2023-06-23,1,93
toothbrush6,village2,2023-06-24,1,32
toothbrush6,village2,2023-06-25,2,103
toothbrush6,village2,2023-06-26,2,193
toothbrush6,village2,2023-06-27,1,83
toothbrush6,village2,2023-06-28,0,0
toothbrush6,village2,2023-06-29,1,85
toothbrush7,village2,2023-01-01,0,0
toothbrush7,village2,2023-01-02,0,0
toothbrush7,village2,2023-01-03,2,136
toothbrush7,village2,2023-01-04,2,183
toothbrush7,village2,2023-01-05,0,0
toothbrush7,village2,2023-01-06,0,0
toothbrush7,village2,2023-01-07,0,0
toothbrush7,village2,2023-01-08,1,47
toothbrush7,village2,2023-01-09,1,45
toothbrush7,village2,2023-01-10,2,151
toothbrush7,village2,2023-01-11,2,170
toothbrush7,village2,2023-01-12,2,186
toothbrush7,village2,2023-01-13,1,64
toothbrush7,village2,2023-01-14,2,164
toothbrush7,village2,2023-01-15,0,0
toothbrush7,village2,2023-01-16,1,86
toothbrush7,village2,2023-01-17,0,0
toothbrush7,village2,2023-01-18,0,0
toothbrush7,village2,2023-01-19,2,147
toothbrush7,village2,2023-01-20,0,0
toothbrush7,village2,2023-01-21,2,184
toothbrush7,village2,2023-01-22,0,0
toothbrush7,village2,2023-01-23,2,174
toothbrush7,village2,2023-01-24,1,88
toothbrush7,village2,2023-01-25,1,72
toothbrush7,village2,2023-01-26,1,114
toothbrush7,village2,2023-01-27,1,100
toothbrush7,village2,2023-01-28,2,94
toothbrush7,village2,2023-01-29,2,141
toothbrush7,village2,2023-01-30,1,36
toothbrush7,village2,2023-01-31,0,0
toothbrush7,village2,2023-02-01,2,134
toothbrush7,village2,2023-02-02,1,105
toothbrush7,village2,2023-02-03,1,98
toothbrush7,village2,2023-02-04,1,31
toothbrush7,village2,2023-02-05,0,0
toothbrush7,village2,2023-02-06,0,0
toothbrush7,village2,2023-02-07,2,99
toothbrush7,village2,2023-02-08,2,162
toothbrush7,village2,2023-02-09,0,0
toothbrush7,village2,2023-02-10,1,115
toothbrush7,village2,2023-02-11,0,0
toothbrush7,village2,2023-02-12,0,0
toothbrush7,village2,2023-02-13,2,131
toothbrush7,village2,2023-02-14,2,181
toothbrush7,village2,2023-02-15,1,117
toothbrush7,village2,2023-02-16,1,48
toothbrush7,village2,2023-02-17,1,120
toothbrush7,village2,2023-02-18,1,56
toothbrush7,village2,2023-02-19,2,88
toothbrush7,village2,2023-02-20,0,0
toothbrush7,village2,2023-02-21,2,60
toothbrush7,village2,2023-02-22,0,0
toothbrush7,village2,2023-02-23,1,61
toothbrush7,village2,2023-02-24,1,53
toothbrush7,village2,2023-02-25,1,37
toothbrush7,village2,2023-02-26,1,83
toothbrush7,village2,2023-02-27,2,194
toothbrush7,village2,2023-02-28,2,134
toothbrush7,village2,2023-03-01,2,148
toothbrush7,village2,2023-03-02,1,60
toothbrush7,village2,2023-03-03,0,0
toothbrush7,village2,2023-03-04,1,34
toothbrush7,village2,2023-03-05,0,0
toothbrush7,village2,2023-03-06,0,0
toothbrush7,village2,2023-03-07,0,0
toothbrush7,village2,2023-03-08,2,155
toothbrush7,village2,2023-03-09,1,90
toothbrush7,village2,2023-03-10,2,104
toothbrush7,village2,2023-03-11,1,119
toothbrush7,village2,2023-03-12,2,168
toothbrush7,village2,2023-03-13,0,0
toothbrush7,village2,2023-03-14,2,160
toothbrush7,village2,2023-03-15,1,57
toothbrush7,village2,2023-03-16,1,112
toothbrush7,village2,2023-03-17,0,0
toothbrush7,village2,2023-03-18,1,79
toothbrush7,village2,2023-03-19,1,40
toothbrush7,village2,2023-03-20,2,100
toothbrush7,village2,2023-03-21,2,147
toothbrush7,village2,2023-03-22,1,118
toothbrush7,village2,2023-03-23,0,0
toothbrush7,village2,2023-03-24,2,71
toothbrush7,village2,2023-03-25,2,200
toothbrush7,village2,2023-03-26,0,0
toothbrush7,village2,2023-03-27,0,0
toothbrush7,village2,2023-03-28,1,61
toothbrush7,village2,2023-03-29,2,135
toothbrush7,village2,2023-03-30,1,108
toothbrush7,village2,2023-03-31,2,98
toothbrush7,village2,2023-04-01,2,106
toothbrush7,village2,2023-04-02,2,125
toothbrush7,village2,2023-04-03,2,102
toothbrush7,village2,2023-04-04,1,45
toothbrush7,village2,2023-04-05,1,87
toothbrush7,village2,2023-04-06,2,122
toothbrush7,village2,2023-04-07,1,50
toothbrush7,village2,2023-04-08,1,98
toothbrush7,village2,2023-04-09,0,0
toothbrush7,village2,2023-04-10,1,96
